category,bathrooms,bedrooms,has_photo,price,price_type,square_feet,state,latitude,longitude,time
housing/rent/apartment,1.0,1.0,Thumbnail,689,Monthly,480,IL,401145.0,-882723.0,1577359056
housing/rent/apartment,1.0,1.0,Yes,669,Monthly,480,TX,326924.0,-971324.0,1568774155
housing/rent/apartment,1.0,1.0,Thumbnail,575,Monthly,480,MI,436309.0,-842394.0,1577015627
housing/rent/apartment,1.0,2.0,Thumbnail,1538,Monthly,481,CO,397360.0,-1049819.0,1577358448
housing/rent/apartment,1.0,3.0,Thumbnail,1145,Monthly,481,TX,330476.0,-967467.0,1577015567
housing/rent/apartment,1.0,1.0,Thumbnail,1014,Monthly,481,TX,303054.0,-977497.0,1577359571
housing/rent/apartment,1.0,1.0,Thumbnail,990,Monthly,481,TX,303054.0,-977497.0,1577359768
housing/rent/apartment,1.0,1.0,Thumbnail,926,Monthly,481,TX,303054.0,-977497.0,1577359752
housing/rent/apartment,1.0,1.0,Thumbnail,922,Monthly,481,TX,303054.0,-977497.0,1577359673
housing/rent/apartment,1.0,1.0,Thumbnail,845,Monthly,481,TX,303054.0,-977497.0,1577359680
housing/rent/apartment,1.0,1.0,Thumbnail,711,Monthly,482,NV,361554.0,-1151733.0,1577358655
housing/rent/apartment,1.0,2.0,Thumbnail,1926,Monthly,483,Otros,389074.0,-770494.0,1577358442
housing/rent/apartment,1.0,1.0,Thumbnail,1595,Monthly,483,CA,341656.0,-1183916.0,1577017034
housing/rent/apartment,1.0,3.0,Thumbnail,875,Monthly,483,AZ,335178.0,-1120848.0,1577358412
housing/rent/apartment,1.0,1.0,Thumbnail,975,Monthly,484,OH,414648.0,-816794.0,1577360389
housing/rent/apartment,1.0,1.0,Thumbnail,955,Monthly,484,TX,303054.0,-977497.0,1577359661
housing/rent/apartment,1.0,3.0,Thumbnail,890,Monthly,484,TX,303054.0,-977497.0,1577359714
housing/rent/apartment,1.0,1.0,Thumbnail,675,Monthly,484,Otros,391103.0,-947020.0,1577358659
housing/rent/apartment,1.0,1.0,Thumbnail,450,Monthly,484,Otros,391984.0,-966052.0,1577358802
housing/rent/apartment,1.0,1.0,Thumbnail,4200,Monthly,485,CA,377599.0,-1224379.0,1577359175
housing/rent/apartment,1.0,1.0,Thumbnail,1220,Monthly,485,IL,418625.0,-876825.0,1577015599
housing/rent/apartment,1.0,1.0,Thumbnail,1125,Monthly,485,IN,404969.0,-869659.0,1577358851
housing/rent/apartment,1.0,1.0,Thumbnail,925,Monthly,485,IL,401145.0,-882723.0,1577359077
housing/rent/apartment,1.0,2.0,Thumbnail,895,Monthly,485,OR,455091.0,-1226449.0,1577359999
housing/rent/apartment,1.0,1.0,Thumbnail,1499,Monthly,486,CO,397726.0,-1050491.0,1568745069
housing/rent/apartment,1.0,2.0,Thumbnail,1350,Monthly,486,CA,326197.0,-1170226.0,1577359240
housing/rent/apartment,1.0,1.0,Thumbnail,1235,Monthly,486,OR,455091.0,-1226449.0,1577358678
housing/rent/apartment,1.0,1.0,Thumbnail,1093,Monthly,486,IL,418625.0,-876825.0,1577015601
housing/rent/apartment,1.0,2.0,Thumbnail,1360,Monthly,487,NJ,404993.0,-745214.0,1577358998
housing/rent/apartment,1.0,1.0,Thumbnail,859,Monthly,487,TX,303054.0,-977497.0,1577359826
housing/rent/apartment,1.0,3.0,Thumbnail,615,Monthly,487,MO,371892.0,-932908.0,1577359028
housing/rent/apartment,1.0,2.0,Thumbnail,2394,Monthly,488,CA,377599.0,-1224379.0,1577358516
housing/rent/apartment,1.0,1.0,Thumbnail,1799,Monthly,488,Otros,213155.0,-1578379.0,1577360183
housing/rent/apartment,1.0,2.0,Thumbnail,1610,Monthly,488,Otros,389348.0,-770590.0,1577305116
housing/rent/apartment,1.0,1.0,Thumbnail,1570,Monthly,488,Otros,389348.0,-770590.0,1577305166
housing/rent/apartment,1.0,1.0,Thumbnail,1275,Monthly,488,OR,455091.0,-1226449.0,1577359186
housing/rent/apartment,1.0,2.0,Thumbnail,1185,Monthly,488,Otros,407061.0,-1119048.0,1577358638
housing/rent/apartment,1.0,1.0,Thumbnail,1069,Monthly,488,FL,285163.0,-813644.0,1577358425
housing/rent/apartment,1.0,2.0,Thumbnail,895,Monthly,488,WI,430152.0,-894529.0,1577358720
housing/rent/apartment,1.0,2.0,Thumbnail,1537,Monthly,489,CA,339883.0,-1180875.0,1568773017
housing/rent/apartment,1.0,1.0,Thumbnail,1485,Monthly,489,CA,328479.0,-1169881.0,1577015262
housing/rent/apartment,1.0,1.0,Yes,1427,Monthly,489,CA,339883.0,-1180875.0,1568772991
housing/rent/apartment,1.0,2.0,Thumbnail,1417,Monthly,489,CA,339883.0,-1180875.0,1568772954
housing/rent/apartment,1.0,2.0,Yes,1397,Monthly,489,CA,339883.0,-1180875.0,1568772939
housing/rent/apartment,1.0,2.0,Thumbnail,1061,Monthly,489,TX,328212.0,-967853.0,1577358441
housing/rent/apartment,1.0,2.0,Thumbnail,1575,Monthly,490,CA,339299.0,-1178849.0,1577358690
housing/rent/apartment,1.0,1.0,Thumbnail,1505,Monthly,490,WA,475988.0,-1221507.0,1577358498
housing/rent/apartment,1.0,0.0,Thumbnail,1500,Monthly,490,CA,340372.0,-1182972.0,1577359926
housing/rent/apartment,1.0,2.0,Yes,1500,Monthly,490,WA,476869.0,-1221896.0,1568774929
housing/rent/apartment,1.0,1.0,Thumbnail,1250,Monthly,490,OH,414648.0,-816794.0,1577014872
housing/rent/apartment,1.0,1.0,Thumbnail,1199,Monthly,490,OR,423330.0,-1228597.0,1577016705
housing/rent/apartment,1.0,2.0,Thumbnail,1160,Monthly,490,Otros,457896.0,-1085306.0,1577359361
housing/rent/apartment,1.0,0.0,Thumbnail,1130,Monthly,490,OR,455221.0,-1231071.0,1577360136
housing/rent/apartment,1.0,1.0,Thumbnail,909,Monthly,490,VA,372139.0,-774557.0,1568762493
housing/rent/apartment,1.0,2.0,Thumbnail,800,Monthly,490,NE,412562.0,-960404.0,1577359162
housing/rent/apartment,1.0,2.0,Thumbnail,790,Monthly,490,IL,401145.0,-882723.0,1577358876
housing/rent/apartment,1.0,2.0,Thumbnail,650,Monthly,490,TX,294624.0,-985253.0,1577359980
housing/rent/apartment,1.0,1.0,Yes,1365,Monthly,491,NJ,408625.0,-740748.0,1568782597
housing/rent/apartment,1.0,2.0,Thumbnail,1249,Monthly,491,MN,449855.0,-933023.0,1575638373
housing/rent/apartment,1.0,2.0,Thumbnail,1215,Monthly,491,OR,455091.0,-1226449.0,1577360003
housing/rent/apartment,1.0,1.0,Thumbnail,1000,Monthly,491,TX,305118.0,-976873.0,1577359843
housing/rent/apartment,1.0,1.0,Thumbnail,919,Monthly,491,TX,303054.0,-977497.0,1577359756
housing/rent/apartment,1.0,1.0,Thumbnail,869,Monthly,491,TX,303054.0,-977497.0,1577016866
housing/rent/apartment,1.0,2.0,Thumbnail,1505,Monthly,492,MN,449855.0,-933023.0,1577358706
housing/rent/apartment,1.0,2.0,Thumbnail,870,Monthly,493,MI,430257.0,-837010.0,1577360138
housing/rent/apartment,1.0,2.0,Thumbnail,750,Monthly,493,PA,404448.0,-799725.0,1577015470
housing/rent/apartment,1.0,1.0,Thumbnail,995,Monthly,494,WA,456558.0,-1225888.0,1577017101
housing/rent/apartment,1.0,3.0,Thumbnail,620,Monthly,494,CO,388503.0,-1047586.0,1568770698
housing/rent/apartment,1.0,2.0,Thumbnail,3600,Monthly,495,CA,377599.0,-1224379.0,1577358518
housing/rent/apartment,1.0,1.0,Thumbnail,1825,Monthly,495,CA,376541.0,-1220735.0,1577015124
housing/rent/apartment,1.0,2.0,Thumbnail,1615,Monthly,495,MD,391649.0,-767156.0,1568776908
housing/rent/apartment,1.0,0.0,Yes,1495,Monthly,495,CA,337815.0,-1181934.0,1568777464
housing/rent/apartment,1.0,2.0,Thumbnail,1467,Monthly,495,TX,303054.0,-977497.0,1577016821
housing/rent/apartment,1.0,0.0,Thumbnail,980,Monthly,495,TX,294624.0,-985253.0,1577358792
housing/rent/apartment,1.0,1.0,Thumbnail,929,Monthly,495,TX,303054.0,-977497.0,1577359777
housing/rent/apartment,1.0,1.0,Thumbnail,888,Monthly,495,TX,303054.0,-977497.0,1577359817
housing/rent/apartment,1.0,1.0,Thumbnail,800,Monthly,495,TX,303054.0,-977497.0,1577016867
housing/rent/apartment,1.0,2.0,Thumbnail,1776,Monthly,496,CA,340372.0,-1182972.0,1577359357
housing/rent/apartment,1.0,2.0,Thumbnail,1540,Monthly,496,NJ,409151.0,-746004.0,1568769745
housing/rent/apartment,1.0,2.0,Thumbnail,1375,Monthly,496,MN,449855.0,-933023.0,1577015732
housing/rent/apartment,1.0,2.0,Thumbnail,1325,Monthly,497,TX,303054.0,-977497.0,1577359891
housing/rent/apartment,1.0,1.0,Thumbnail,1295,Monthly,497,MN,449855.0,-933023.0,1577360243
housing/rent/apartment,1.0,2.0,Thumbnail,1188,Monthly,497,NC,352016.0,-808124.0,1577015443
housing/rent/apartment,1.0,1.0,Thumbnail,917,Monthly,497,CO,388562.0,-1047720.0,1576791350
housing/rent/apartment,1.0,2.0,Thumbnail,1665,Monthly,498,MD,391649.0,-767156.0,1568777250
housing/rent/apartment,1.0,3.0,Thumbnail,1065,Monthly,498,TX,303054.0,-977497.0,1577359837
housing/rent/apartment,1.0,2.0,Thumbnail,1631,Monthly,499,CA,338056.0,-1181696.0,1577358769
housing/rent/apartment,1.0,2.0,Thumbnail,1310,Monthly,499,OR,455091.0,-1226449.0,1577358681
housing/rent/apartment,1.0,2.0,Thumbnail,817,Monthly,499,TN,351211.0,-899517.0,1577359102
housing/rent/apartment,1.0,2.0,Thumbnail,799,Monthly,499,WI,431225.0,-892936.0,1577015723
housing/rent/apartment,1.0,1.0,Thumbnail,2999,Monthly,500,CA,339943.0,-1184620.0,1568766849
housing/rent/apartment,1.0,1.0,Thumbnail,2250,Monthly,500,CA,377904.0,-1222151.0,1577360001
housing/rent/apartment,1.0,1.0,Thumbnail,2160,Monthly,500,CA,340939.0,-1183801.0,1568760200
housing/rent/apartment,1.0,2.0,Thumbnail,1995,Monthly,500,CA,338520.0,-1183759.0,1577360094
housing/rent/apartment,1.0,1.0,Thumbnail,1885,Monthly,500,CA,340372.0,-1182972.0,1575640803
housing/rent/apartment,1.0,1.0,Thumbnail,1850,Monthly,500,MD,393191.0,-766126.0,1577015369
housing/rent/apartment,1.0,4.0,Thumbnail,1799,Monthly,500,IL,418625.0,-876825.0,1577015589
housing/rent/apartment,1.0,1.0,Thumbnail,1795,Monthly,500,CA,331201.0,-1172858.0,1577360068
housing/rent/apartment,1.0,2.0,Thumbnail,1700,Monthly,500,Otros,389348.0,-770590.0,1577305300
housing/rent/apartment,1.0,2.0,Thumbnail,1695,Monthly,500,CA,377078.0,-1221435.0,1577360076
housing/rent/apartment,1.0,0.0,Thumbnail,1635,Monthly,500,Otros,409180.0,-737837.0,1577015793
housing/rent/apartment,1.0,1.0,Thumbnail,1600,Monthly,500,Otros,407029.0,-738797.0,1576792179
housing/rent/apartment,1.0,1.0,Thumbnail,1599,Monthly,500,FL,280076.0,-824792.0,1577358405
housing/rent/apartment,1.0,1.0,Thumbnail,1599,Monthly,500,CA,327876.0,-1171265.0,1577360082
housing/rent/apartment,1.0,2.0,Thumbnail,1595,Monthly,500,CA,339299.0,-1178849.0,1577358691
housing/rent/apartment,1.0,1.0,Thumbnail,1585,Monthly,500,CA,339299.0,-1178849.0,1577358692
housing/rent/apartment,1.0,1.0,Thumbnail,1495,Monthly,500,CA,327994.0,-1169256.0,1577016187
housing/rent/apartment,1.0,2.0,Thumbnail,1410,Monthly,500,VA,388488.0,-773296.0,1577358559
housing/rent/apartment,1.0,1.0,Thumbnail,1395,Monthly,500,IL,418625.0,-876825.0,1577359304
housing/rent/apartment,1.0,1.0,Thumbnail,1365,Monthly,500,CO,401620.0,-1051342.0,1577358607
housing/rent/apartment,1.0,1.0,Thumbnail,1365,Monthly,500,WA,473851.0,-1221882.0,1577358502
housing/rent/apartment,1.0,0.0,Thumbnail,1350,Monthly,500,CA,337363.0,-1178131.0,1577359735
housing/rent/apartment,1.0,2.0,Thumbnail,1345,Monthly,500,TX,303054.0,-977497.0,1577359689
housing/rent/apartment,1.0,1.0,Yes,1326,Monthly,500,WA,473907.0,-1222626.0,1568774629
housing/rent/apartment,1.0,2.0,Thumbnail,1305,Monthly,500,CA,341132.0,-1176615.0,1577358507
housing/rent/apartment,1.0,1.0,Thumbnail,1300,Monthly,500,OR,421583.0,-1226338.0,1577360202
housing/rent/apartment,1.0,2.0,Thumbnail,1300,Monthly,500,MN,449405.0,-931027.0,1576666268
housing/rent/apartment,1.0,1.0,Thumbnail,1295,Monthly,500,CA,327213.0,-1171626.0,1577271595
housing/rent/apartment,1.0,1.0,Thumbnail,1279,Monthly,500,WA,473907.0,-1222626.0,1568774089
housing/rent/apartment,1.0,1.0,Thumbnail,1250,Monthly,500,MD,389920.0,-770056.0,1577015317
housing/rent/apartment,1.0,2.0,Thumbnail,1248,Monthly,500,MN,449405.0,-931027.0,1577015705
housing/rent/apartment,1.0,1.0,Thumbnail,1245,Monthly,500,Otros,428719.0,-713599.0,1577360258
housing/rent/apartment,1.0,1.0,Thumbnail,1209,Monthly,500,OR,440410.0,-1231254.0,1577358996
housing/rent/apartment,1.0,1.0,Thumbnail,1195,Monthly,500,CA,385587.0,-1214320.0,1577360493
housing/rent/apartment,1.0,1.0,Thumbnail,1145,Monthly,500,WI,430724.0,-894003.0,1577015722
housing/rent/apartment,1.0,1.0,Thumbnail,1119,Monthly,500,FL,285163.0,-813644.0,1577358540
housing/rent/apartment,1.0,1.0,Thumbnail,1050,Monthly,500,OR,455091.0,-1226449.0,1577359748
housing/rent/apartment,1.0,2.0,Thumbnail,1025,Monthly,500,CO,404146.0,-1047321.0,1577358605
housing/rent/apartment,1.0,1.0,Thumbnail,999,Monthly,500,FL,285163.0,-813644.0,1577358399
housing/rent/apartment,1.0,1.0,Thumbnail,995,Monthly,500,Otros,407061.0,-1119048.0,1577360179
housing/rent/apartment,1.0,2.0,Thumbnail,989,Monthly,500,TX,303054.0,-977497.0,1577359889
housing/rent/apartment,1.0,3.0,Thumbnail,956,Monthly,500,MN,449235.0,-934704.0,1577358703
housing/rent/apartment,1.0,1.0,Thumbnail,950,Monthly,500,WI,430724.0,-894003.0,1577359333
housing/rent/apartment,1.0,1.0,Thumbnail,950,Monthly,500,TX,298831.0,-979450.0,1577015016
housing/rent/apartment,1.0,1.0,Thumbnail,949,Monthly,500,TX,303054.0,-977497.0,1577359814
housing/rent/apartment,1.0,1.0,Thumbnail,944,Monthly,500,TX,303054.0,-977497.0,1577359646
housing/rent/apartment,1.0,2.0,Thumbnail,935,Monthly,500,CO,388562.0,-1047720.0,1577358635
housing/rent/apartment,1.0,1.0,Thumbnail,925,Monthly,500,Otros,407061.0,-1119048.0,1577360042
housing/rent/apartment,1.0,1.0,Thumbnail,920,Monthly,500,PA,404448.0,-799725.0,1577359617
housing/rent/apartment,1.0,2.0,Thumbnail,900,Monthly,500,TX,303054.0,-977497.0,1577359816
housing/rent/apartment,1.0,0.0,Thumbnail,895,Monthly,500,MD,393136.0,-766154.0,1576317915
housing/rent/apartment,1.0,1.0,Thumbnail,890,Monthly,500,Otros,325975.0,-854777.0,1577358943
housing/rent/apartment,1.0,1.0,Thumbnail,875,Monthly,500,OR,453672.0,-1226496.0,1576015193
housing/rent/apartment,1.0,2.0,Thumbnail,849,Monthly,500,MI,422368.0,-836103.0,1577358401
housing/rent/apartment,1.0,1.0,Thumbnail,840,Monthly,500,TX,330653.0,-970251.0,1577015667
housing/rent/apartment,1.0,1.0,Thumbnail,835,Monthly,500,TX,303054.0,-977497.0,1577359757
housing/rent/apartment,1.0,2.0,Thumbnail,829,Monthly,500,WI,431921.0,-892195.0,1577359291
housing/rent/apartment,1.0,2.0,Thumbnail,820,Monthly,500,FL,286658.0,-813932.0,1577014900
housing/rent/apartment,1.0,1.0,Thumbnail,819,Monthly,500,TX,327407.0,-973394.0,1577358419
housing/rent/apartment,1.0,3.0,Thumbnail,800,Monthly,500,NC,356066.0,-773928.0,1577358989
housing/rent/apartment,1.0,1.0,Thumbnail,800,Monthly,500,OR,448956.0,-1225661.0,1577360277
housing/rent/apartment,1.0,1.0,Thumbnail,800,Monthly,500,GA,335823.0,-845451.0,1576667759
housing/rent/apartment,1.0,1.0,Thumbnail,799,Monthly,500,OK,354710.0,-975299.0,1577360301
housing/rent/apartment,1.0,1.0,Thumbnail,780,Monthly,500,Otros,611723.0,-1498414.0,1577358615
housing/rent/apartment,1.0,1.0,Thumbnail,775,Monthly,500,TX,332572.0,-959291.0,1568767178
housing/rent/apartment,1.0,1.0,Thumbnail,760,Monthly,500,TX,326857.0,-966013.0,1568765063
housing/rent/apartment,1.0,1.0,Thumbnail,750,Monthly,500,MI,427242.0,-844770.0,1577359434
housing/rent/apartment,1.0,2.0,Thumbnail,747,Monthly,500,Otros,611723.0,-1498414.0,1577358613
housing/rent/apartment,1.0,1.0,Thumbnail,739,Monthly,500,TN,359695.0,-839810.0,1577359158
housing/rent/apartment,1.0,1.0,Thumbnail,736,Monthly,500,TX,328212.0,-967853.0,1577359316
housing/rent/apartment,1.0,1.0,Thumbnail,729,Monthly,500,TX,328212.0,-967853.0,1577358575
housing/rent/apartment,1.0,1.0,Thumbnail,725,Monthly,500,WI,430531.0,-879659.0,1577358712
housing/rent/apartment,1.0,1.0,Yes,700,Monthly,500,Otros,428770.0,-731898.0,1568774964
housing/rent/apartment,1.0,1.0,Thumbnail,695,Monthly,500,MI,429497.0,-856417.0,1577359365
housing/rent/apartment,1.0,1.0,Thumbnail,660,Monthly,500,IN,403613.0,-869005.0,1577358843
housing/rent/apartment,1.0,1.0,Thumbnail,650,Monthly,500,TX,328212.0,-967853.0,1577358576
housing/rent/apartment,1.0,1.0,Thumbnail,645,Monthly,500,MO,390744.0,-945521.0,1577015055
housing/rent/apartment,1.0,1.0,Thumbnail,625,Monthly,500,ND,479179.0,-970658.0,1577360027
housing/rent/apartment,1.0,1.0,Thumbnail,615,Monthly,500,IN,403613.0,-869005.0,1577358835
housing/rent/apartment,1.0,2.0,Thumbnail,615,Monthly,500,IL,401145.0,-882723.0,1577016095
housing/rent/apartment,1.0,2.0,Thumbnail,605,Monthly,500,MO,386274.0,-903040.0,1577015455
housing/rent/apartment,1.0,1.0,Thumbnail,600,Monthly,500,IA,425286.0,-924509.0,1577358974
housing/rent/apartment,1.0,1.0,Thumbnail,599,Monthly,500,OH,414121.0,-815566.0,1568755665
housing/rent/apartment,1.0,4.0,Thumbnail,575,Monthly,500,MO,371892.0,-932908.0,1577359031
housing/rent/apartment,1.0,1.0,No,575,Monthly,500,Otros,367437.0,-1081896.0,1577305256
housing/rent/apartment,1.0,2.0,Thumbnail,565,Monthly,500,IN,403613.0,-869005.0,1577358834
housing/rent/apartment,1.0,1.0,Thumbnail,560,Monthly,500,TX,299473.0,-953949.0,1577015332
housing/rent/apartment,1.0,3.0,Thumbnail,555,Monthly,500,MO,371892.0,-932908.0,1577359027
housing/rent/apartment,1.0,1.0,Thumbnail,525,Monthly,500,IN,404969.0,-869659.0,1577358844
housing/rent/apartment,1.0,0.0,Thumbnail,510,Monthly,500,Otros,380604.0,-844531.0,1577312841
housing/rent/apartment,1.0,1.0,Thumbnail,501,Monthly,500,Otros,434248.0,-984049.0,1577360140
housing/rent/apartment,1.0,4.0,Thumbnail,495,Monthly,500,Otros,335137.0,-867893.0,1577359094
housing/rent/apartment,1.0,1.0,Thumbnail,495,Monthly,500,ND,482469.0,-1013017.0,1577359923
housing/rent/apartment,1.0,2.0,Thumbnail,495,Monthly,500,MO,390744.0,-945521.0,1577015050
housing/rent/apartment,2.0,1.0,Yes,475,Monthly,500,PA,405755.0,-797224.0,1568777310
housing/rent/apartment,1.0,1.0,Thumbnail,365,Monthly,500,Otros,306732.0,-881443.0,1576618635
housing/rent/apartment,1.0,2.0,Thumbnail,2501,Monthly,501,MA,423280.0,-710710.0,1577358526
housing/rent/apartment,1.0,1.0,Thumbnail,1405,Monthly,501,WI,430724.0,-894003.0,1576321716
housing/rent/apartment,1.0,1.0,Thumbnail,885,Monthly,501,TX,303054.0,-977497.0,1577359738
housing/rent/apartment,1.0,1.0,Thumbnail,1275,Monthly,502,OR,455091.0,-1226449.0,1577359185
housing/rent/apartment,1.0,3.0,Thumbnail,949,Monthly,502,IN,391471.0,-865136.0,1577359050
housing/rent/apartment,1.0,2.0,Thumbnail,935,Monthly,502,AZ,335178.0,-1120848.0,1577358759
housing/rent/apartment,1.0,1.0,Thumbnail,625,Monthly,502,OH,414814.0,-817930.0,1568750451
housing/rent/apartment,1.0,2.0,Thumbnail,2195,Monthly,503,CA,340372.0,-1182972.0,1577360385
housing/rent/apartment,1.0,0.0,Thumbnail,1675,Monthly,503,Otros,389118.0,-770132.0,1577359249
housing/rent/apartment,1.0,1.0,Thumbnail,841,Monthly,503,TX,303054.0,-977497.0,1577359605
housing/rent/apartment,1.0,1.0,Thumbnail,2750,Monthly,504,MA,423739.0,-711155.0,1577358335
housing/rent/apartment,2.0,3.0,Yes,1554,Monthly,504,TX,328524.0,-970886.0,1568778262
housing/rent/apartment,1.0,1.0,Thumbnail,1260,Monthly,504,VA,387701.0,-772263.0,1577358553
housing/rent/apartment,1.0,1.0,Thumbnail,950,Monthly,504,IL,401145.0,-882723.0,1577358600
housing/rent/apartment,1.0,2.0,Thumbnail,889,Monthly,504,TX,331993.0,-971268.0,1577016862
housing/rent/apartment,1.0,2.0,Thumbnail,795,Monthly,504,Otros,348583.0,-823915.0,1577016992
housing/rent/apartment,1.0,1.0,Thumbnail,785,Monthly,504,Otros,611723.0,-1498414.0,1577358617
housing/rent/apartment,1.0,1.0,Thumbnail,742,Monthly,504,TX,328524.0,-970886.0,1568779068
housing/rent/apartment,1.0,1.0,Thumbnail,680,Monthly,504,TX,297714.0,-954343.0,1577358282
housing/rent/apartment,1.0,1.0,Thumbnail,540,Monthly,504,TX,297714.0,-954343.0,1577015331
housing/rent/apartment,1.0,0.0,Thumbnail,1934,Monthly,505,MD,390004.0,-771051.0,1577305113
housing/rent/apartment,1.0,1.0,Thumbnail,1626,Monthly,505,NJ,408627.0,-739870.0,1577359278
housing/rent/apartment,1.0,2.0,Thumbnail,1450,Monthly,505,WA,476160.0,-1223275.0,1577359348
housing/rent/apartment,1.0,1.0,Thumbnail,1375,Monthly,505,MA,424173.0,-716840.0,1577359168
housing/rent/apartment,1.0,2.0,Thumbnail,1138,Monthly,505,TX,303054.0,-977497.0,1577359610
housing/rent/apartment,1.0,1.0,Thumbnail,1093,Monthly,505,TX,303054.0,-977497.0,1577359611
housing/rent/apartment,1.0,0.0,Thumbnail,874,Monthly,505,TX,294624.0,-985253.0,1577014917
housing/rent/apartment,1.0,1.0,Thumbnail,675,Monthly,505,TX,328212.0,-967853.0,1577015560
housing/rent/apartment,1.0,1.0,Yes,675,Monthly,505,TX,294672.0,-985300.0,1576576695
housing/rent/apartment,1.0,1.0,Thumbnail,674,Monthly,505,TX,297714.0,-954343.0,1577358384
housing/rent/apartment,1.0,1.0,Thumbnail,495,Monthly,505,IL,377262.0,-892229.0,1577360113
housing/rent/apartment,1.0,2.0,Thumbnail,1630,Monthly,506,TN,361370.0,-867830.0,1577358464
housing/rent/apartment,1.0,2.0,Thumbnail,1095,Monthly,506,WA,476160.0,-1223275.0,1577359356
housing/rent/apartment,1.0,1.0,Thumbnail,855,Monthly,506,TX,303054.0,-977497.0,1577359673
housing/rent/apartment,1.0,3.0,Thumbnail,1297,Monthly,507,TX,303054.0,-977497.0,1577359479
housing/rent/apartment,1.0,1.0,Thumbnail,850,Monthly,507,CT,415506.0,-720272.0,1577358921
housing/rent/apartment,1.0,1.0,Thumbnail,822,Monthly,507,TX,335859.0,-1018698.0,1577358922
housing/rent/apartment,1.0,1.0,Thumbnail,2995,Monthly,508,CA,377599.0,-1224379.0,1577015086
housing/rent/apartment,1.0,1.0,Thumbnail,1350,Monthly,508,OR,455091.0,-1226449.0,1577360278
housing/rent/apartment,1.0,1.0,Thumbnail,1299,Monthly,508,TX,303054.0,-977497.0,1577359750
housing/rent/apartment,1.0,1.0,Thumbnail,1200,Monthly,508,OR,455091.0,-1226449.0,1577359882
housing/rent/apartment,1.0,2.0,Thumbnail,1050,Monthly,508,TX,303054.0,-977497.0,1577359706
housing/rent/apartment,1.0,2.0,Thumbnail,775,Monthly,508,TX,328212.0,-967853.0,1577015668
housing/rent/apartment,1.0,1.0,Thumbnail,973,Monthly,509,FL,285163.0,-813644.0,1577359121
housing/rent/apartment,1.0,1.0,Thumbnail,2050,Monthly,510,WA,476160.0,-1223275.0,1577360298
housing/rent/apartment,1.0,1.0,No,1640,Monthly,510,WA,477544.0,-1221932.0,1568769489
housing/rent/apartment,1.0,1.0,Thumbnail,1450,Monthly,510,OR,455091.0,-1226449.0,1577358681
housing/rent/apartment,1.0,3.0,Yes,1443,Monthly,510,WA,478616.0,-1222729.0,1568782219
housing/rent/apartment,1.0,1.0,Thumbnail,1246,Monthly,510,FL,258886.0,-801902.0,1577358548
housing/rent/apartment,1.0,1.0,Thumbnail,1239,Monthly,510,FL,285163.0,-813644.0,1577358300
housing/rent/apartment,1.0,3.0,Thumbnail,1225,Monthly,510,WI,430724.0,-894003.0,1577015722
