category,bathrooms,bedrooms,has_photo,price,price_display,price_type,square_feet,cityname,latitude,longitude,time
housing/rent/apartment,1.0,1.0,Thumbnail,757,757,Monthly,520,Omaha,412562.0,-960404.0,1577358739
housing/rent/apartment,1.0,1.0,Thumbnail,750,750,Monthly,520,Des Moines,415927.0,-936276.0,1576667803
housing/rent/apartment,1.0,1.0,Thumbnail,725,725,Monthly,520,Spokane,476794.0,-1174018.0,1577359039
housing/rent/apartment,1.0,3.0,Thumbnail,635,635,Monthly,520,Abilene,324418.0,-997494.0,1577358479
housing/rent/apartment,1.0,3.0,Thumbnail,610,610,Monthly,520,Springfield,371892.0,-932908.0,1577359022
housing/rent/apartment,1.0,3.0,Thumbnail,1182,1.182,Monthly,521,Milwaukee,430531.0,-879659.0,1577358714
housing/rent/apartment,1.0,2.0,Thumbnail,1805,1.805,Monthly,522,Austin,303054.0,-977497.0,1577359908
housing/rent/apartment,1.0,2.0,Thumbnail,1805,1.805,Monthly,522,Austin,303054.0,-977497.0,1577359946
housing/rent/apartment,1.0,3.0,Thumbnail,1802,1.802,Monthly,522,Weymouth,422081.0,-709524.0,1577358525
housing/rent/apartment,1.0,3.0,Thumbnail,1724,1.724,Monthly,522,South Weymouth,421666.0,-709511.0,1577015381
housing/rent/apartment,1.0,2.0,Thumbnail,1662,1.662,Monthly,522,South Weymouth,421666.0,-709511.0,1568757732
housing/rent/apartment,1.0,3.0,Thumbnail,1085,1.085,Monthly,522,Vancouver,456558.0,-1225888.0,1577358677
housing/rent/apartment,1.0,1.0,Thumbnail,999,999,Monthly,522,Doylestown,403325.0,-751166.0,1577359575
housing/rent/apartment,1.0,1.0,Thumbnail,860,860,Monthly,522,San Antonio,294624.0,-985253.0,1577014927
housing/rent/apartment,1.0,1.0,Thumbnail,805,805,Monthly,522,San Antonio,294624.0,-985253.0,1577358363
housing/rent/apartment,1.0,3.0,Thumbnail,555,555,Monthly,522,Springfield,371892.0,-932908.0,1577359023
housing/rent/apartment,1.0,2.0,Thumbnail,930,930,Monthly,523,Urbana,401171.0,-881889.0,1577359056
housing/rent/apartment,1.0,2.0,Thumbnail,1530,1.53,Monthly,524,Austin,303054.0,-977497.0,1577359897
housing/rent/apartment,1.0,1.0,Thumbnail,1199,1.199,Monthly,524,Columbia,389401.0,-923167.0,1577358988
housing/rent/apartment,1.0,2.0,Thumbnail,1121,1.121,Monthly,524,Dallas,328290.0,-968458.0,1568757739
housing/rent/apartment,1.0,2.0,Thumbnail,2195,2.195,Monthly,525,San Diego,327876.0,-1171265.0,1577360200
housing/rent/apartment,1.0,1.0,Thumbnail,1705,1.705,Monthly,525,Los Angeles,340628.0,-1182754.0,1568757994
housing/rent/apartment,1.0,1.0,Thumbnail,1705,1.705,Monthly,525,Los Angeles,340628.0,-1182754.0,1568757952
housing/rent/apartment,1.0,1.0,Thumbnail,1650,1.65,Monthly,525,Centennial,396041.0,-1048594.0,1576667470
housing/rent/apartment,1.0,0.0,Thumbnail,1585,1.585,Monthly,525,Long Beach,338056.0,-1181696.0,1577358766
housing/rent/apartment,1.0,1.0,Thumbnail,1500,1.5,Monthly,525,Austin,303054.0,-977497.0,1577359707
housing/rent/apartment,1.0,1.0,Thumbnail,1455,1.455,Monthly,525,Austin,303054.0,-977497.0,1577359538
housing/rent/apartment,1.0,1.0,Thumbnail,1370,1.37,Monthly,525,Chicago,418625.0,-876825.0,1577360154
housing/rent/apartment,1.0,1.0,Thumbnail,1370,1.37,Monthly,525,Ontario,340521.0,-1176328.0,1577358421
housing/rent/apartment,1.0,1.0,Thumbnail,1325,1.325,Monthly,525,Richardson,329631.0,-967212.0,1577360515
housing/rent/apartment,1.0,1.0,Thumbnail,1250,1.25,Monthly,525,Atlanta,337848.0,-843922.0,1575639316
housing/rent/apartment,1.0,1.0,Thumbnail,1200,1.2,Monthly,525,San Antonio,294624.0,-985253.0,1576667459
housing/rent/apartment,1.0,1.0,Thumbnail,1175,1.175,Monthly,525,Overland Park,389259.0,-946916.0,1576667414
housing/rent/apartment,1.0,0.0,Thumbnail,1150,1.15,Monthly,525,Houston,297506.0,-954788.0,1577358279
housing/rent/apartment,1.0,1.0,Thumbnail,1125,1.125,Monthly,525,Portland,455091.0,-1226449.0,1576667536
housing/rent/apartment,1.0,1.0,Thumbnail,1100,1.1,Monthly,525,Wichita,376836.0,-973369.0,1577017066
housing/rent/apartment,1.0,1.0,Yes,1066,1.066,Monthly,525,Groton,413534.0,-720368.0,1568781206
housing/rent/apartment,1.0,1.0,Thumbnail,1059,1.059,Monthly,525,Dallas,328212.0,-967853.0,1577358583
housing/rent/apartment,1.0,3.0,Thumbnail,1000,1,Monthly,525,Kyle,300066.0,-978071.0,1577015017
housing/rent/apartment,1.0,3.0,Thumbnail,950,950,Monthly,525,Round Rock,305118.0,-976873.0,1577359738
housing/rent/apartment,1.0,1.0,Thumbnail,915,915,Monthly,525,Buffalo,429112.0,-788171.0,1577359093
housing/rent/apartment,1.0,1.0,Thumbnail,905,905,Monthly,525,Austin,303054.0,-977497.0,1577016824
housing/rent/apartment,1.0,1.0,Thumbnail,900,900,Monthly,525,Dallas,328212.0,-967853.0,1577359299
housing/rent/apartment,1.0,1.0,Thumbnail,899,899,Monthly,525,Austin,303054.0,-977497.0,1577359845
housing/rent/apartment,1.0,1.0,Thumbnail,850,850,Monthly,525,Austin,303054.0,-977497.0,1577360305
housing/rent/apartment,1.0,1.0,Thumbnail,840,840,Monthly,525,Omaha,412562.0,-960404.0,1577360380
housing/rent/apartment,1.0,1.0,Thumbnail,830,830,Monthly,525,Springfield,371892.0,-932908.0,1577359027
housing/rent/apartment,1.0,1.0,Thumbnail,815,815,Monthly,525,Cincinnati,391679.0,-844933.0,1577014888
housing/rent/apartment,1.0,1.0,Thumbnail,750,750,Monthly,525,Saint Louis,386274.0,-903040.0,1575638462
housing/rent/apartment,1.0,1.0,Thumbnail,745,745,Monthly,525,O Fallon,388160.0,-907054.0,1577358695
housing/rent/apartment,1.0,1.0,Thumbnail,741,741,Monthly,525,Dallas,329954.0,-967849.0,1568764853
housing/rent/apartment,1.0,1.0,Thumbnail,700,700,Monthly,525,Omaha,412562.0,-960404.0,1577359877
housing/rent/apartment,1.0,1.0,Thumbnail,695,695,Monthly,525,Brownsburg,398597.0,-863822.0,1577358651
housing/rent/apartment,1.0,1.0,Thumbnail,515,515,Monthly,525,Tulsa,361160.0,-959281.0,1577360444
housing/rent/apartment,1.0,0.0,Thumbnail,2130,2.13,Monthly,526,Los Angeles,340372.0,-1182972.0,1577358769
housing/rent/apartment,1.0,1.0,Thumbnail,2117,2.117,Monthly,526,Boston,423280.0,-710710.0,1577358525
housing/rent/apartment,1.0,2.0,Thumbnail,1400,1.4,Monthly,526,Golden Valley,449776.0,-933594.0,1576666266
housing/rent/apartment,1.0,1.0,Thumbnail,1084,1.084,Monthly,526,Austin,303054.0,-977497.0,1577359814
housing/rent/apartment,1.0,1.0,Thumbnail,915,915,Monthly,526,Fort Worth,327407.0,-973394.0,1577358761
housing/rent/apartment,1.0,1.0,Thumbnail,1560,1.56,Monthly,527,Austin,303054.0,-977497.0,1577359851
housing/rent/apartment,1.0,3.0,Thumbnail,1085,1.085,Monthly,527,San Antonio,294624.0,-985253.0,1577359466
housing/rent/apartment,1.0,1.0,Thumbnail,1030,1.03,Monthly,527,Austin,303054.0,-977497.0,1577359672
housing/rent/apartment,1.0,1.0,Thumbnail,980,980,Monthly,527,Austin,303054.0,-977497.0,1577359821
housing/rent/apartment,1.0,1.0,Thumbnail,680,680,Monthly,527,Urbandale,416251.0,-937375.0,1577359087
housing/rent/apartment,1.0,1.0,Thumbnail,590,590,Monthly,527,Houston,297714.0,-954343.0,1577359253
housing/rent/apartment,1.0,1.0,Thumbnail,559,559,Monthly,527,Oklahoma City,354595.0,-973973.0,1568782610
housing/rent/apartment,1.0,1.0,Thumbnail,1055,1.055,Monthly,528,San Antonio,294624.0,-985253.0,1577359647
housing/rent/apartment,1.0,1.0,Yes,990,990,Monthly,528,Oaklyn,399071.0,-750838.0,1568777909
housing/rent/apartment,1.0,1.0,Thumbnail,975,975,Monthly,528,San Antonio,294624.0,-985253.0,1577358729
housing/rent/apartment,1.0,1.0,Thumbnail,965,965,Monthly,528,Pflugerville,304433.0,-976282.0,1577359706
housing/rent/apartment,1.0,3.0,Thumbnail,895,895,Monthly,528,Fargo,468608.0,-968096.0,1577360039
housing/rent/apartment,1.0,1.0,No,715,715,Monthly,528,Tyler,323252.0,-952948.0,1568768990
housing/rent/apartment,1.0,1.0,Thumbnail,698,698,Monthly,528,Houston,297714.0,-954343.0,1577358386
housing/rent/apartment,1.0,2.0,Thumbnail,1616,1.616,Monthly,529,Austin,303054.0,-977497.0,1577359914
housing/rent/apartment,1.0,1.0,Thumbnail,1405,1.405,Monthly,529,Austin,303054.0,-977497.0,1577359731
housing/rent/apartment,1.0,2.0,Thumbnail,1399,1.399,Monthly,529,Austin,303054.0,-977497.0,1577359771
housing/rent/apartment,1.0,1.0,Thumbnail,1125,1.125,Monthly,529,Austin,303054.0,-977497.0,1577014860
housing/rent/apartment,1.0,0.0,Thumbnail,995,995,Monthly,529,Houston,297714.0,-954343.0,1577358281
housing/rent/apartment,1.0,1.0,Thumbnail,2050,2.05,Monthly,530,Glendale,341594.0,-1182498.0,1577360261
housing/rent/apartment,1.0,1.0,Thumbnail,1850,1.85,Monthly,530,Washington,389118.0,-770132.0,1577358560
housing/rent/apartment,1.0,1.0,Thumbnail,1750,1.75,Monthly,530,Seattle,476160.0,-1223275.0,1575640590
housing/rent/apartment,1.0,0.0,Thumbnail,1489,1.489,Monthly,530,Silver Spring,390017.0,-770353.0,1577305269
housing/rent/apartment,1.0,2.0,Thumbnail,1425,1.425,Monthly,530,Minneapolis,449855.0,-933023.0,1576666269
housing/rent/apartment,1.0,1.0,Thumbnail,1375,1.375,Monthly,530,Flagstaff,351825.0,-1116031.0,1577358939
housing/rent/apartment,1.0,1.0,Thumbnail,1368,1.368,Monthly,530,Austin,303054.0,-977497.0,1577359773
housing/rent/apartment,1.0,1.0,Thumbnail,1355,1.355,Monthly,530,Upland,341132.0,-1176615.0,1577358508
housing/rent/apartment,1.0,2.0,Thumbnail,1350,1.35,Monthly,530,Minneapolis,449855.0,-933023.0,1576666261
housing/rent/apartment,1.0,1.0,Thumbnail,1343,1.343,Monthly,530,San Antonio,294624.0,-985253.0,1577014958
housing/rent/apartment,1.0,2.0,Thumbnail,1245,1.245,Monthly,530,Plymouth,450201.0,-934623.0,1577358708
housing/rent/apartment,1.0,2.0,Thumbnail,1195,1.195,Monthly,530,Danbury,414029.0,-734637.0,1577360268
housing/rent/apartment,1.0,1.0,Thumbnail,1149,1.149,Monthly,530,Winter Park,285964.0,-813237.0,1577358301
housing/rent/apartment,1.0,1.0,Thumbnail,1105,1.105,Monthly,530,Odessa,318666.0,-1023901.0,1577358474
housing/rent/apartment,1.0,1.0,Thumbnail,945,945,Monthly,530,San Antonio,294624.0,-985253.0,1577358542
housing/rent/apartment,1.0,1.0,Thumbnail,838,838,Monthly,530,Portsmouth,368328.0,-763529.0,1576187125
housing/rent/apartment,1.0,1.0,Thumbnail,640,640,Monthly,530,Davenport,415486.0,-905922.0,1577359114
housing/rent/apartment,1.0,2.0,Thumbnail,1258,1.258,Monthly,531,Austin,303054.0,-977497.0,1577359760
housing/rent/apartment,1.0,3.0,Thumbnail,800,800,Monthly,531,Bismarck,468013.0,-1007562.0,1577359937
housing/rent/apartment,1.0,1.0,Thumbnail,775,775,Monthly,531,Saint Louis,386274.0,-903040.0,1577359281
housing/rent/apartment,1.0,2.0,Yes,2220,2.22,Monthly,532,Pasadena,341474.0,-1181391.0,1568780526
housing/rent/apartment,1.0,3.0,Thumbnail,1095,1.095,Monthly,532,Menomonee Falls,431472.0,-881182.0,1576666472
housing/rent/apartment,1.0,1.0,Thumbnail,962,962,Monthly,532,Austin,303054.0,-977497.0,1577359700
housing/rent/apartment,1.0,1.0,Thumbnail,575,575,Monthly,532,Saginaw,434251.0,-839731.0,1576360007
housing/rent/apartment,1.0,2.0,Yes,2667,2.667,Monthly,533,Jersey City,407220.0,-740644.0,1568777183
housing/rent/apartment,1.0,2.0,Thumbnail,2100,2.1,Monthly,533,Arlington,388738.0,-771055.0,1577358561
housing/rent/apartment,1.0,1.0,Thumbnail,1295,1.295,Monthly,533,Portland,455091.0,-1226449.0,1577358683
housing/rent/apartment,1.0,2.0,Thumbnail,1130,1.13,Monthly,533,Rochester,440346.0,-924680.0,1577358863
housing/rent/apartment,1.0,2.0,Thumbnail,1035,1.035,Monthly,533,Richmond,375300.0,-774770.0,1577358639
housing/rent/apartment,1.0,1.0,Thumbnail,859,859,Monthly,533,Austin,303054.0,-977497.0,1577359841
housing/rent/apartment,1.0,1.0,Thumbnail,1537,1.537,Monthly,534,Springfield,406999.0,-743233.0,1568753551
housing/rent/apartment,1.0,1.0,Thumbnail,1416,1.416,Monthly,534,Springfield,406999.0,-743233.0,1568771917
housing/rent/apartment,1.0,2.0,Thumbnail,1252,1.252,Monthly,534,Tigard,454305.0,-1227798.0,1577358682
housing/rent/apartment,1.0,1.0,Thumbnail,920,920,Monthly,534,West Lafayette,404969.0,-869659.0,1577358848
housing/rent/apartment,1.0,1.0,Thumbnail,815,815,Monthly,534,San Antonio,294624.0,-985253.0,1576323338
housing/rent/apartment,1.0,1.0,Thumbnail,2775,2.775,Monthly,535,Cambridge,423739.0,-711155.0,1577358525
housing/rent/apartment,1.0,2.0,Thumbnail,2150,2.15,Monthly,535,Arlington,388738.0,-771055.0,1577358561
housing/rent/apartment,1.0,2.0,Thumbnail,1269,1.269,Monthly,535,Austin,303054.0,-977497.0,1577359629
housing/rent/apartment,1.0,2.0,Thumbnail,1233,1.233,Monthly,535,Austin,303054.0,-977497.0,1577359468
housing/rent/apartment,1.0,1.0,Thumbnail,1119,1.119,Monthly,535,Chicago,418625.0,-876825.0,1577358589
housing/rent/apartment,1.0,2.0,Thumbnail,969,969,Monthly,535,Englewood,396169.0,-1049190.0,1577358686
housing/rent/apartment,1.0,1.0,Thumbnail,750,750,Monthly,535,Albuquerque,351038.0,-1066110.0,1577359724
housing/rent/apartment,1.0,1.0,Thumbnail,750,750,Monthly,535,Albuquerque,351038.0,-1066110.0,1577359724
housing/rent/apartment,1.0,1.0,Thumbnail,660,660,Monthly,535,Beachwood,414712.0,-815155.0,1568753465
housing/rent/apartment,1.0,1.0,Yes,594,594,Monthly,535,Norman,352441.0,-974144.0,1568779298
housing/rent/apartment,1.0,2.0,Thumbnail,2435,2.435,Monthly,536,East Boston,423787.0,-710159.0,1577358524
housing/rent/apartment,1.0,3.0,Thumbnail,1405,1.405,Monthly,536,Golden Valley,449776.0,-933594.0,1577358705
housing/rent/apartment,1.0,1.0,Thumbnail,1295,1.295,Monthly,536,Gaithersburg,391474.0,-772032.0,1577359234
housing/rent/apartment,1.0,2.0,Thumbnail,1290,1.29,Monthly,536,Bloomington,448338.0,-933197.0,1577358709
housing/rent/apartment,1.0,1.0,Thumbnail,1275,1.275,Monthly,536,Seattle,476160.0,-1223275.0,1577360012
housing/rent/apartment,1.0,2.0,Yes,1255,1.255,Monthly,536,Fort Collins,405853.0,-1050839.0,1568766201
housing/rent/apartment,1.0,2.0,Thumbnail,930,930,Monthly,536,Lawrence,389571.0,-952657.0,1576667872
housing/rent/apartment,1.0,1.0,Thumbnail,785,785,Monthly,536,Houston,297714.0,-954343.0,1577358271
housing/rent/apartment,1.0,1.0,Thumbnail,400,400,Monthly,536,Port Arthur,299142.0,-939383.0,1577359004
housing/rent/apartment,1.0,1.0,Thumbnail,1940,1.94,Monthly,537,San Antonio,294624.0,-985253.0,1577359124
housing/rent/apartment,1.0,1.0,Thumbnail,1450,1.45,Monthly,537,San Diego,327876.0,-1171265.0,1577015261
housing/rent/apartment,1.0,1.0,Thumbnail,1395,1.395,Monthly,537,Minneapolis,449855.0,-933023.0,1576323397
housing/rent/apartment,1.0,2.0,Thumbnail,1340,1.34,Monthly,537,Dallas,328290.0,-968458.0,1568757598
housing/rent/apartment,1.0,1.0,Thumbnail,1195,1.195,Monthly,537,Decatur,337416.0,-842614.0,1577017148
housing/rent/apartment,1.0,1.0,Thumbnail,999,999,Monthly,537,Austin,303054.0,-977497.0,1577359726
housing/rent/apartment,1.0,1.0,Thumbnail,840,840,Monthly,537,Austin,303054.0,-977497.0,1577359678
housing/rent/apartment,1.0,1.0,Thumbnail,1500,1.5,Monthly,538,Denver,397360.0,-1049819.0,1577359690
housing/rent/apartment,1.0,1.0,Thumbnail,1250,1.25,Monthly,538,Portland,455091.0,-1226449.0,1577359880
housing/rent/apartment,1.0,3.0,Thumbnail,989,989,Monthly,538,Winter Park,285964.0,-813237.0,1577358405
housing/rent/apartment,1.0,2.0,Thumbnail,910,910,Monthly,538,Urbana,401171.0,-881889.0,1577358877
housing/rent/apartment,1.0,1.0,Yes,624,624,Monthly,538,Longview,325548.0,-947807.0,1568768516
housing/rent/apartment,1.0,1.0,Thumbnail,819,819,Monthly,539,Orlando,285163.0,-813644.0,1577358406
housing/rent/apartment,1.0,1.0,Thumbnail,535,535,Monthly,539,Houston,297714.0,-954343.0,1577358274
housing/rent/apartment,1.0,1.0,Thumbnail,1795,1.795,Monthly,540,San Diego,327876.0,-1171265.0,1577359914
housing/rent/apartment,1.0,1.0,Thumbnail,1615,1.615,Monthly,540,Kirkland,477046.0,-1221989.0,1577358504
housing/rent/apartment,1.0,1.0,Thumbnail,1600,1.6,Monthly,540,Baltimore,393191.0,-766126.0,1577358789
housing/rent/apartment,1.0,2.0,Thumbnail,1499,1.499,Monthly,540,Duarte,341383.0,-1179635.0,1577360255
housing/rent/apartment,1.0,2.0,Thumbnail,1450,1.45,Monthly,540,Minneapolis,449855.0,-933023.0,1577015710
housing/rent/apartment,1.0,1.0,Thumbnail,1400,1.4,Monthly,540,Chapel Hill,359517.0,-790710.0,1576666455
housing/rent/apartment,1.0,1.0,Thumbnail,1400,1.4,Monthly,540,Saint Paul,449405.0,-931027.0,1576666259
housing/rent/apartment,1.0,1.0,Thumbnail,1399,1.399,Monthly,540,Tampa,280076.0,-824792.0,1577358537
housing/rent/apartment,1.0,2.0,Thumbnail,1250,1.25,Monthly,540,Saint Paul,449405.0,-931027.0,1576666269
housing/rent/apartment,1.0,1.0,Thumbnail,1200,1.2,Monthly,540,Raleigh,358230.0,-786438.0,1577358299
housing/rent/apartment,1.0,2.0,Thumbnail,1161,1.161,Monthly,540,Eden Prairie,448653.0,-934749.0,1577358709
housing/rent/apartment,1.0,2.0,Thumbnail,1111,1.111,Monthly,540,Minneapolis,449855.0,-933023.0,1577358703
housing/rent/apartment,1.0,1.0,Thumbnail,1099,1.099,Monthly,540,Orlando,285163.0,-813644.0,1577358539
housing/rent/apartment,1.0,1.0,Thumbnail,960,960,Monthly,540,Austin,303054.0,-977497.0,1577359611
housing/rent/apartment,1.0,1.0,Thumbnail,840,840,Monthly,540,Round Rock,305118.0,-976873.0,1577359669
housing/rent/apartment,1.0,2.0,Yes,835,835,Monthly,540,Euless,328255.0,-971039.0,1568779268
housing/rent/apartment,1.0,1.0,Thumbnail,805,805,Monthly,540,Bloomington,391471.0,-865136.0,1577358950
housing/rent/apartment,1.0,1.0,Thumbnail,770,770,Monthly,540,Yakima,465990.0,-1205572.0,1577360080
housing/rent/apartment,1.0,1.0,Thumbnail,720,720,Monthly,540,Grand Rapids,429497.0,-856417.0,1577358747
housing/rent/apartment,1.0,1.0,Thumbnail,710,710,Monthly,540,Champaign,401145.0,-882723.0,1577359070
housing/rent/apartment,1.0,1.0,Thumbnail,650,650,Monthly,540,Saint Louis,386274.0,-903040.0,1576666486
housing/rent/apartment,1.0,1.0,Thumbnail,620,620,Monthly,540,Norman,352399.0,-974552.0,1577358395
housing/rent/apartment,1.0,1.0,Thumbnail,609,609,Monthly,540,Beloit,425589.0,-890873.0,1577358947
housing/rent/apartment,1.0,1.0,Thumbnail,599,599,Monthly,540,West Lafayette,404969.0,-869659.0,1577358837
housing/rent/apartment,1.0,1.0,Thumbnail,599,599,Monthly,540,West Lafayette,404969.0,-869659.0,1577358856
housing/rent/apartment,1.0,2.0,Thumbnail,1276,1.276,Monthly,541,Minneapolis,449855.0,-933023.0,1577015492
housing/rent/apartment,1.0,1.0,Thumbnail,725,725,Monthly,541,Green Bay,445099.0,-880178.0,1577358755
housing/rent/apartment,1.0,1.0,Thumbnail,2195,2.195,Monthly,542,Redondo Beach,338520.0,-1183759.0,1577360355
housing/rent/apartment,1.0,1.0,Thumbnail,1028,1.028,Monthly,542,Glen Burnie,391634.0,-766165.0,1577359359
housing/rent/apartment,1.0,1.0,Thumbnail,883,883,Monthly,542,Austin,303054.0,-977497.0,1577359813
housing/rent/apartment,1.0,2.0,Thumbnail,825,825,Monthly,542,Omaha,412562.0,-960404.0,1577359166
housing/rent/apartment,1.0,1.0,Thumbnail,772,772,Monthly,542,Boise,436046.0,-1162475.0,1577358633
housing/rent/apartment,1.0,1.0,Thumbnail,550,550,Monthly,542,Lubbock,335600.0,-1018904.0,1577016962
housing/rent/apartment,1.0,2.0,Thumbnail,2184,2.184,Monthly,543,Los Angeles,340451.0,-1182414.0,1568744057
housing/rent/apartment,1.0,1.0,Thumbnail,922,922,Monthly,543,Sugar Land,295917.0,-955978.0,1577358265
housing/rent/apartment,1.0,1.0,Thumbnail,745,745,Monthly,543,Kansas City,390744.0,-945521.0,1577015086
housing/rent/apartment,1.0,1.0,Thumbnail,1265,1.265,Monthly,544,Austin,303054.0,-977497.0,1577359749
housing/rent/apartment,1.0,1.0,Thumbnail,899,899,Monthly,544,Denton,331993.0,-971268.0,1577016861
housing/rent/apartment,1.0,1.0,Thumbnail,754,754,Monthly,544,Lincoln,408062.0,-966778.0,1577358927
housing/rent/apartment,1.0,1.0,Thumbnail,665,665,Monthly,544,Tyler,322750.0,-953017.0,1568769698
housing/rent/apartment,1.0,1.0,Thumbnail,1965,1.965,Monthly,545,Washington,389348.0,-770590.0,1577304978
housing/rent/apartment,1.0,2.0,Thumbnail,1576,1.576,Monthly,545,Chicago,418625.0,-876825.0,1577358593
housing/rent/apartment,1.0,1.0,Thumbnail,1505,1.505,Monthly,545,Chicago,418625.0,-876825.0,1576666253
housing/rent/apartment,1.0,1.0,Thumbnail,1475,1.475,Monthly,545,Philadelphia,400054.0,-751415.0,1577360000
housing/rent/apartment,1.0,3.0,Thumbnail,1310,1.31,Monthly,545,Dallas,328212.0,-967853.0,1577358444
housing/rent/apartment,1.0,3.0,Thumbnail,1050,1.05,Monthly,545,Oklahoma City,354710.0,-975299.0,1577358641
housing/rent/apartment,1.0,1.0,Thumbnail,1025,1.025,Monthly,545,Salt Lake City,407061.0,-1119048.0,1577360185
housing/rent/apartment,1.0,1.0,Thumbnail,835,835,Monthly,545,Omaha,412562.0,-960404.0,1577360408
housing/rent/apartment,1.0,2.0,Thumbnail,2680,2.68,Monthly,546,Los Angeles,341056.0,-1183668.0,1568755854
housing/rent/apartment,1.0,2.0,Thumbnail,2265,2.265,Monthly,546,Los Angeles,341056.0,-1183668.0,1568755889
housing/rent/apartment,1.0,1.0,Thumbnail,1565,1.565,Monthly,546,La Verne,341175.0,-1177702.0,1577360075
housing/rent/apartment,1.0,2.0,Thumbnail,1495,1.495,Monthly,546,Suwanee,340648.0,-840849.0,1568770466
housing/rent/apartment,1.0,2.0,Thumbnail,1490,1.49,Monthly,546,Saint Louis Park,449368.0,-933605.0,1577358710
housing/rent/apartment,1.0,2.0,Thumbnail,1316,1.316,Monthly,546,Alexandria,388115.0,-771257.0,1577358438
housing/rent/apartment,1.0,2.0,Thumbnail,1261,1.261,Monthly,546,Englewood,396169.0,-1049190.0,1577358485
housing/rent/apartment,1.0,2.0,Thumbnail,1250,1.25,Monthly,546,Champaign,401145.0,-882723.0,1577358884
housing/rent/apartment,1.0,2.0,Thumbnail,1120,1.12,Monthly,546,San Antonio,294624.0,-985253.0,1577359179
housing/rent/apartment,1.0,1.0,Thumbnail,895,895,Monthly,546,Kissimmee,282790.0,-814156.0,1577014896
housing/rent/apartment,1.0,1.0,Thumbnail,625,625,Monthly,546,Houston,297714.0,-954343.0,1577015337
housing/rent/apartment,1.0,1.0,Thumbnail,495,495,Monthly,546,East Grand Forks,479299.0,-970173.0,1577359995
